ticket_id,customer_id,created_date,category,priority,resolution_days
TKT-025752,CUST-00993,2026-03-22,Technical Bug,Medium,1
TKT-025753,CUST-08118,2026-06-05,Feature Request,Low,5
TKT-025754,CUST-08389,2025-08-21,Onboarding,High,0
TKT-025755,CUST-08131,2026-03-05,Onboarding,Medium,5
TKT-025756,CUST-04409,2026-02-13,Billing,Low,2
TKT-025757,CUST-02290,2025-10-23,Onboarding,Low,2
TKT-025758,CUST-11179,2025-11-18,Technical Bug,Medium,0
TKT-025759,CUST-07991,2026-05-17,Onboarding,High,1
TKT-025760,CUST-11464,2025-08-05,Technical Bug,Urgent,1
TKT-025761,CUST-01803,2025-11-29,Onboarding,Medium,1
TKT-025762,CUST-11584,2025-10-13,Feature Request,Urgent,1
TKT-025763,CUST-09919,2025-09-03,Technical Bug,Low,0
TKT-025764,CUST-07325,2025-09-21,Technical Bug,High,6
TKT-025765,CUST-09519,2025-10-21,Technical Bug,High,1
TKT-025766,CUST-10905,2025-08-02,Billing,Low,0
TKT-025767,CUST-09461,2025-11-12,Feature Request,Low,0
TKT-025768,CUST-11743,2025-07-29,Technical Bug,Urgent,0
TKT-025769,CUST-03440,2026-04-17,Feature Request,Medium,1
TKT-025770,CUST-09893,2026-03-19,Technical Bug,High,1
TKT-025771,CUST-02350,2026-05-04,Feature Request,Medium,0
TKT-025772,CUST-05049,2026-02-09,Technical Bug,Medium,1
TKT-025773,CUST-04156,2025-12-15,Onboarding,Low,1
TKT-025774,CUST-09509,2026-01-06,Onboarding,Low,6
TKT-025775,CUST-04895,2026-06-20,Onboarding,Medium,6
TKT-025776,CUST-04363,2025-10-13,Billing,Medium,1
TKT-025777,CUST-09184,2026-04-16,Onboarding,Medium,0
TKT-025778,CUST-06225,2026-03-11,Onboarding,Medium,0
TKT-025779,CUST-11542,2026-01-14,Feature Request,Medium,0
TKT-025780,CUST-06593,2025-10-26,Technical Bug,Medium,3
TKT-025781,CUST-11935,2025-08-20,Onboarding,Low,2
TKT-025782,CUST-04838,2025-06-25,Technical Bug,Low,7
TKT-025783,CUST-06172,2025-12-01,Feature Request,Low,1
TKT-025784,CUST-04833,2026-01-19,Billing,Low,3
TKT-025785,CUST-08524,2026-05-29,Technical Bug,Urgent,2
TKT-025786,CUST-05730,2026-06-03,Feature Request,High,6
TKT-025787,CUST-00552,2026-05-16,Technical Bug,Low,2
TKT-025788,CUST-08113,2026-04-07,Onboarding,Low,1
TKT-025789,CUST-01575,2025-11-20,Onboarding,Low,0
TKT-025790,CUST-11062,2026-04-20,Feature Request,Medium,0
TKT-025791,CUST-04874,2026-04-30,Feature Request,Low,1
TKT-025792,CUST-03424,2025-09-19,Technical Bug,Low,2
TKT-025793,CUST-05095,2025-10-27,Billing,Low,3
TKT-025794,CUST-04085,2025-09-05,Feature Request,Medium,1
TKT-025795,CUST-05144,2026-05-24,Onboarding,Low,0
TKT-025796,CUST-06669,2025-07-15,Technical Bug,Low,0
TKT-025797,CUST-08226,2025-09-15,Technical Bug,High,2
TKT-025798,CUST-07014,2026-01-19,Technical Bug,Low,0
TKT-025799,CUST-03668,2025-09-16,Billing,Low,0
TKT-025800,CUST-04774,2026-04-06,Billing,Low,0
TKT-025801,CUST-03628,2026-01-08,Technical Bug,Urgent,2
TKT-025802,CUST-11561,2026-04-08,Onboarding,Low,0
TKT-025803,CUST-05869,2026-01-17,Feature Request,Medium,4
TKT-025804,CUST-09274,2025-11-09,Billing,Medium,0
TKT-025805,CUST-04928,2026-04-28,Billing,High,0
TKT-025806,CUST-04083,2025-10-07,Technical Bug,Low,0
TKT-025807,CUST-08194,2026-01-31,Feature Request,Medium,1
TKT-025808,CUST-08961,2026-05-22,Technical Bug,Low,0
TKT-025809,CUST-04517,2025-09-26,Feature Request,Low,2
TKT-025810,CUST-06083,2026-06-02,Onboarding,Low,0
TKT-025811,CUST-06376,2025-11-15,Technical Bug,Medium,1
TKT-025812,CUST-04637,2025-09-09,Onboarding,Medium,3
TKT-025813,CUST-01499,2026-03-03,Technical Bug,Medium,0
TKT-025814,CUST-07424,2025-10-04,Technical Bug,High,6
TKT-025815,CUST-06751,2026-01-12,Onboarding,Medium,0
TKT-025816,CUST-02571,2026-01-12,Onboarding,Low,0
TKT-025817,CUST-00308,2026-01-06,Onboarding,Low,1
TKT-025818,CUST-02681,2025-08-31,Feature Request,Low,4
TKT-025819,CUST-03511,2026-05-18,Billing,Medium,1
TKT-025820,CUST-00432,2026-02-26,Technical Bug,Medium,0
TKT-025821,CUST-11571,2025-09-02,Onboarding,Low,2
TKT-025822,CUST-06040,2026-03-31,Billing,Medium,2
TKT-025823,CUST-08014,2025-09-10,Billing,Low,1
TKT-025824,CUST-02142,2026-06-22,Onboarding,High,0
TKT-025825,CUST-08219,2026-02-15,Billing,Medium,0
TKT-025826,CUST-10766,2025-09-27,Onboarding,Medium,0
TKT-025827,CUST-09441,2025-07-23,Billing,Low,5
TKT-025828,CUST-11058,2025-11-09,Feature Request,Medium,1
TKT-025829,CUST-06350,2025-11-25,Billing,Medium,3
TKT-025830,CUST-03802,2026-05-29,Onboarding,Low,2
TKT-025831,CUST-04052,2025-11-28,Technical Bug,Low,0
TKT-025832,CUST-04363,2025-11-03,Technical Bug,Urgent,1
TKT-025833,CUST-00954,2025-09-08,Billing,Medium,4
TKT-025834,CUST-00564,2026-02-18,Technical Bug,Low,1
TKT-025835,CUST-06154,2026-02-02,Onboarding,Low,2
TKT-025836,CUST-07596,2025-10-19,Technical Bug,Low,0
TKT-025837,CUST-05635,2025-08-26,Feature Request,Low,1
TKT-025838,CUST-11888,2025-07-10,Onboarding,Urgent,2
TKT-025839,CUST-00778,2026-05-26,Onboarding,Medium,2
TKT-025840,CUST-00567,2026-02-20,Technical Bug,Low,1
TKT-025841,CUST-01125,2025-12-05,Onboarding,Low,1
TKT-025842,CUST-04665,2026-06-22,Technical Bug,Low,0
TKT-025843,CUST-10164,2026-01-04,Onboarding,Medium,0
TKT-025844,CUST-11625,2025-12-27,Onboarding,High,2
TKT-025845,CUST-07334,2025-08-31,Billing,Medium,4
TKT-025846,CUST-03303,2026-05-25,Feature Request,Medium,2
TKT-025847,CUST-08295,2025-12-24,Billing,Medium,3
TKT-025848,CUST-01519,2025-10-06,Onboarding,Low,0
TKT-025849,CUST-01499,2025-07-04,Technical Bug,High,1
TKT-025850,CUST-03753,2025-08-10,Feature Request,Low,3
TKT-025851,CUST-07012,2025-08-22,Onboarding,Medium,0
TKT-025852,CUST-00614,2025-12-12,Onboarding,Medium,0
TKT-025853,CUST-09781,2025-08-31,Technical Bug,Low,2
TKT-025854,CUST-08917,2025-09-19,Billing,Medium,0
TKT-025855,CUST-11124,2026-03-08,Onboarding,Low,7
TKT-025856,CUST-08622,2026-03-24,Feature Request,Medium,0
TKT-025857,CUST-08263,2026-06-06,Feature Request,Medium,0
TKT-025858,CUST-11283,2026-06-22,Onboarding,Low,1
TKT-025859,CUST-00984,2026-04-18,Technical Bug,Low,4
TKT-025860,CUST-03042,2025-09-08,Feature Request,Low,0
TKT-025861,CUST-02680,2026-03-14,Billing,Low,0
TKT-025862,CUST-00057,2025-09-22,Billing,Medium,3
TKT-025863,CUST-02518,2025-10-14,Onboarding,Low,2
TKT-025864,CUST-02866,2026-02-27,Feature Request,Low,1
TKT-025865,CUST-04522,2025-09-30,Technical Bug,Low,1
TKT-025866,CUST-05888,2025-07-09,Technical Bug,Medium,0
TKT-025867,CUST-01360,2025-09-04,Technical Bug,Low,0
TKT-025868,CUST-08420,2026-02-06,Onboarding,High,0
TKT-025869,CUST-07446,2025-08-17,Feature Request,Medium,3
TKT-025870,CUST-03505,2026-06-14,Feature Request,Low,1
TKT-025871,CUST-02200,2025-12-01,Feature Request,Medium,0
TKT-025872,CUST-10088,2026-02-09,Technical Bug,Medium,0
TKT-025873,CUST-06622,2025-08-14,Billing,Medium,1
TKT-025874,CUST-06415,2025-08-27,Billing,Medium,1
TKT-025875,CUST-11036,2026-03-27,Feature Request,Medium,1
TKT-025876,CUST-08793,2025-08-28,Onboarding,Medium,0
TKT-025877,CUST-03882,2026-05-09,Technical Bug,Medium,1
TKT-025878,CUST-02637,2025-10-26,Onboarding,Low,1
TKT-025879,CUST-04739,2026-05-14,Feature Request,Medium,0
TKT-025880,CUST-07377,2025-10-03,Onboarding,Low,0
TKT-025881,CUST-02309,2026-04-17,Billing,Low,2
TKT-025882,CUST-03435,2025-08-30,Onboarding,High,1
TKT-025883,CUST-05788,2026-06-06,Feature Request,Medium,1
TKT-025884,CUST-08209,2025-07-24,Feature Request,Medium,3
TKT-025885,CUST-07916,2025-11-27,Technical Bug,Urgent,1
TKT-025886,CUST-05657,2026-02-06,Onboarding,High,0
TKT-025887,CUST-08497,2025-12-04,Onboarding,Low,7
TKT-025888,CUST-10764,2025-07-28,Feature Request,Medium,0
TKT-025889,CUST-06928,2026-05-05,Feature Request,Low,2
TKT-025890,CUST-05152,2026-01-02,Technical Bug,Low,0
TKT-025891,CUST-01994,2025-08-20,Billing,Low,6
TKT-025892,CUST-00742,2025-12-04,Technical Bug,Low,4
TKT-025893,CUST-10670,2026-05-27,Billing,High,1
TKT-025894,CUST-01861,2026-04-10,Billing,High,4
TKT-025895,CUST-08428,2026-01-10,Feature Request,Medium,0
TKT-025896,CUST-06024,2025-07-20,Billing,Low,1
TKT-025897,CUST-05059,2026-04-11,Technical Bug,Low,4
TKT-025898,CUST-05263,2026-05-24,Onboarding,High,8
TKT-025899,CUST-02416,2025-09-16,Billing,Medium,1
TKT-025900,CUST-08960,2026-06-12,Billing,Low,2
TKT-025901,CUST-05286,2025-09-12,Feature Request,Low,2
TKT-025902,CUST-09355,2025-12-23,Feature Request,Medium,0
TKT-025903,CUST-04838,2025-08-05,Technical Bug,Low,4
TKT-025904,CUST-01487,2025-07-01,Billing,Low,6
TKT-025905,CUST-04276,2025-10-06,Technical Bug,Urgent,3
TKT-025906,CUST-09017,2026-06-20,Onboarding,Medium,0
TKT-025907,CUST-08142,2025-11-21,Onboarding,Low,1
TKT-025908,CUST-01400,2025-07-08,Technical Bug,Medium,1
TKT-025909,CUST-05835,2025-09-04,Billing,High,3
TKT-025910,CUST-05950,2026-03-25,Billing,Medium,0
TKT-025911,CUST-08296,2025-08-02,Billing,Medium,3
TKT-025912,CUST-08992,2025-09-11,Feature Request,Low,1
TKT-025913,CUST-00199,2025-08-05,Feature Request,Medium,1
TKT-025914,CUST-06225,2025-12-14,Feature Request,Medium,1
TKT-025915,CUST-10885,2026-06-05,Technical Bug,Low,0
TKT-025916,CUST-10675,2025-07-01,Feature Request,Low,1
TKT-025917,CUST-06440,2025-10-02,Billing,High,5
TKT-025918,CUST-10227,2026-01-03,Feature Request,High,1
TKT-025919,CUST-08744,2026-02-17,Onboarding,High,1
TKT-025920,CUST-05564,2026-01-05,Onboarding,Medium,1
TKT-025921,CUST-02958,2025-09-16,Billing,Low,0
TKT-025922,CUST-09785,2025-11-10,Feature Request,Medium,0
TKT-025923,CUST-11447,2025-09-24,Billing,Low,1
TKT-025924,CUST-07934,2025-09-19,Billing,High,0
TKT-025925,CUST-09361,2025-12-13,Onboarding,Low,2
TKT-025926,CUST-09332,2025-08-07,Feature Request,High,0
TKT-025927,CUST-07899,2025-10-29,Billing,High,0
TKT-025928,CUST-06218,2025-07-29,Feature Request,Low,0
TKT-025929,CUST-11775,2025-08-30,Feature Request,Low,3
TKT-025930,CUST-09347,2025-09-02,Onboarding,Medium,1
TKT-025931,CUST-01989,2025-07-24,Billing,Low,0
TKT-025932,CUST-00044,2026-03-12,Onboarding,Low,4
TKT-025933,CUST-03116,2026-02-24,Billing,Low,0
TKT-025934,CUST-09923,2026-02-11,Billing,Low,2
TKT-025935,CUST-02074,2025-09-30,Feature Request,Medium,0
TKT-025936,CUST-09032,2025-09-06,Onboarding,Medium,5
TKT-025937,CUST-10852,2025-10-12,Feature Request,Medium,2
TKT-025938,CUST-09978,2025-07-12,Billing,Medium,0
TKT-025939,CUST-11091,2025-12-10,Feature Request,Medium,0
TKT-025940,CUST-10020,2026-02-07,Onboarding,Medium,2
TKT-025941,CUST-04384,2025-10-13,Onboarding,Medium,0
TKT-025942,CUST-02744,2025-11-09,Billing,High,1
TKT-025943,CUST-11533,2026-06-13,Technical Bug,Low,6
TKT-025944,CUST-08466,2025-08-07,Billing,Low,3
TKT-025945,CUST-06215,2026-03-12,Technical Bug,Medium,0
TKT-025946,CUST-09203,2026-05-22,Technical Bug,High,1
TKT-025947,CUST-10675,2025-08-27,Feature Request,Low,0
TKT-025948,CUST-02208,2025-09-12,Billing,Medium,1
TKT-025949,CUST-02776,2026-01-07,Technical Bug,Low,0
TKT-025950,CUST-11722,2025-11-21,Technical Bug,High,0
TKT-025951,CUST-02673,2026-06-02,Billing,Low,5
TKT-025952,CUST-07275,2026-03-09,Onboarding,Low,4
TKT-025953,CUST-03513,2026-05-09,Billing,Medium,0
TKT-025954,CUST-06918,2025-12-11,Feature Request,Low,0
TKT-025955,CUST-00727,2026-05-18,Billing,Medium,2
TKT-025956,CUST-11365,2025-12-06,Technical Bug,High,2
TKT-025957,CUST-09331,2025-06-28,Feature Request,Low,0
TKT-025958,CUST-08114,2025-12-07,Onboarding,Low,2
TKT-025959,CUST-07135,2025-11-13,Billing,Low,4
TKT-025960,CUST-08980,2025-09-04,Technical Bug,Medium,1
TKT-025961,CUST-06275,2026-03-08,Billing,Low,0
TKT-025962,CUST-09447,2026-05-07,Billing,Medium,0
TKT-025963,CUST-11379,2025-10-09,Feature Request,Medium,2
TKT-025964,CUST-05196,2025-07-07,Onboarding,Urgent,0
TKT-025965,CUST-01664,2025-11-22,Billing,High,7
TKT-025966,CUST-11943,2025-08-01,Technical Bug,Medium,7
TKT-025967,CUST-00517,2026-03-10,Feature Request,Low,3
TKT-025968,CUST-11964,2026-02-05,Feature Request,High,2
TKT-025969,CUST-03143,2025-09-17,Technical Bug,High,0
TKT-025970,CUST-08425,2026-04-13,Technical Bug,Medium,4
TKT-025971,CUST-11113,2026-03-21,Technical Bug,Medium,2
TKT-025972,CUST-09124,2026-06-20,Onboarding,Medium,0
TKT-025973,CUST-03762,2025-09-06,Onboarding,Medium,5
TKT-025974,CUST-10793,2025-07-02,Technical Bug,High,3
TKT-025975,CUST-10274,2025-08-12,Feature Request,Low,0
TKT-025976,CUST-06540,2026-01-12,Feature Request,Low,1
TKT-025977,CUST-08008,2025-07-19,Billing,Low,0
TKT-025978,CUST-06104,2025-10-21,Feature Request,Medium,1
TKT-025979,CUST-02814,2026-04-09,Technical Bug,Low,1
TKT-025980,CUST-08827,2025-12-31,Technical Bug,Urgent,0
TKT-025981,CUST-05277,2026-05-06,Technical Bug,Low,4
TKT-025982,CUST-06007,2026-05-02,Feature Request,Medium,0
TKT-025983,CUST-08275,2026-01-28,Feature Request,High,3
TKT-025984,CUST-10701,2025-09-14,Billing,Medium,4
TKT-025985,CUST-08214,2025-10-27,Technical Bug,Medium,4
TKT-025986,CUST-04575,2025-12-01,Onboarding,Low,2
TKT-025987,CUST-09021,2025-06-25,Billing,Medium,1
TKT-025988,CUST-09215,2026-03-12,Technical Bug,Medium,3
TKT-025989,CUST-09235,2026-03-15,Technical Bug,Low,0
TKT-025990,CUST-04050,2025-06-25,Technical Bug,Medium,0
TKT-025991,CUST-11194,2026-03-20,Feature Request,High,0
TKT-025992,CUST-04108,2026-01-02,Onboarding,Low,1
TKT-025993,CUST-00662,2025-10-08,Technical Bug,High,2
TKT-025994,CUST-11047,2025-10-21,Billing,Low,0
TKT-025995,CUST-00628,2025-12-07,Billing,Medium,0
TKT-025996,CUST-11562,2026-01-03,Feature Request,Medium,3
TKT-025997,CUST-04971,2026-04-02,Billing,High,4
TKT-025998,CUST-04461,2026-02-25,Billing,High,0
TKT-025999,CUST-00872,2025-11-29,Feature Request,High,0
TKT-026000,CUST-00381,2025-10-27,Billing,High,3
TKT-026001,CUST-09131,2025-11-01,Onboarding,Low,0
TKT-026002,CUST-02710,2026-02-05,Onboarding,Medium,3
TKT-026003,CUST-09769,2026-05-26,Technical Bug,Urgent,0
TKT-026004,CUST-07576,2025-11-15,Onboarding,Medium,0
TKT-026005,CUST-00017,2025-11-25,Onboarding,Low,4
TKT-026006,CUST-00761,2025-12-03,Feature Request,Low,3
TKT-026007,CUST-10221,2025-12-07,Onboarding,Low,2
TKT-026008,CUST-01712,2025-12-12,Technical Bug,Low,0
TKT-026009,CUST-03831,2025-11-05,Onboarding,Medium,1
TKT-026010,CUST-10477,2026-05-26,Onboarding,Low,0
TKT-026011,CUST-01916,2026-01-10,Feature Request,Low,2
TKT-026012,CUST-09187,2025-09-18,Onboarding,Low,0
TKT-026013,CUST-04647,2025-10-08,Billing,Low,0
TKT-026014,CUST-03895,2026-04-16,Feature Request,Medium,1
TKT-026015,CUST-09787,2025-12-18,Technical Bug,Low,2
TKT-026016,CUST-11921,2025-08-21,Billing,Medium,4
TKT-026017,CUST-08766,2026-04-24,Feature Request,Low,0
TKT-026018,CUST-11182,2025-08-12,Billing,Low,0
TKT-026019,CUST-03029,2026-06-15,Technical Bug,Low,2
TKT-026020,CUST-08219,2026-03-05,Technical Bug,Low,1
TKT-026021,CUST-04124,2025-08-23,Onboarding,Low,0
TKT-026022,CUST-03150,2026-05-13,Billing,Medium,0
TKT-026023,CUST-07174,2026-01-23,Billing,Low,2
TKT-026024,CUST-06558,2025-12-15,Technical Bug,Low,1
TKT-026025,CUST-02486,2026-04-29,Onboarding,Medium,0
TKT-026026,CUST-01451,2025-08-28,Billing,Medium,1
TKT-026027,CUST-06497,2025-07-28,Onboarding,Medium,3
TKT-026028,CUST-09205,2026-03-22,Technical Bug,Low,3
TKT-026029,CUST-01890,2026-06-20,Billing,Medium,2
TKT-026030,CUST-10307,2025-08-18,Technical Bug,Low,1
TKT-026031,CUST-06489,2026-04-03,Feature Request,Low,2
TKT-026032,CUST-04727,2025-10-23,Technical Bug,Medium,1
TKT-026033,CUST-02703,2025-09-30,Onboarding,Medium,1
TKT-026034,CUST-11756,2025-10-25,Onboarding,Urgent,1
TKT-026035,CUST-08447,2025-12-07,Onboarding,Urgent,1
TKT-026036,CUST-01693,2026-02-01,Billing,High,1
TKT-026037,CUST-04217,2026-02-05,Technical Bug,Low,2
TKT-026038,CUST-05031,2026-05-20,Feature Request,Low,1
TKT-026039,CUST-11326,2026-05-09,Billing,Low,1
TKT-026040,CUST-08788,2026-05-13,Onboarding,Low,0
TKT-026041,CUST-06441,2026-02-27,Onboarding,Medium,1
TKT-026042,CUST-00472,2025-07-30,Feature Request,Medium,2
TKT-026043,CUST-08589,2026-03-27,Technical Bug,High,3
TKT-026044,CUST-08436,2025-10-04,Onboarding,Medium,0
TKT-026045,CUST-05707,2026-01-08,Technical Bug,Medium,7
TKT-026046,CUST-07849,2026-01-07,Onboarding,Medium,2
TKT-026047,CUST-04280,2025-10-03,Feature Request,Urgent,0
TKT-026048,CUST-05929,2025-10-24,Technical Bug,Medium,2
TKT-026049,CUST-00672,2026-04-22,Billing,Low,8
TKT-026050,CUST-03780,2025-11-11,Billing,High,0
TKT-026051,CUST-06615,2025-08-19,Feature Request,Medium,0
TKT-026052,CUST-11927,2025-11-16,Onboarding,High,2
TKT-026053,CUST-08813,2026-02-21,Billing,Low,0
TKT-026054,CUST-08013,2026-02-07,Feature Request,Medium,1
TKT-026055,CUST-00644,2025-09-15,Billing,Medium,1
TKT-026056,CUST-06892,2025-08-30,Feature Request,Medium,1
TKT-026057,CUST-00837,2026-01-13,Onboarding,Low,6
TKT-026058,CUST-03547,2025-09-20,Onboarding,Low,0
TKT-026059,CUST-03633,2025-12-20,Billing,Urgent,4
TKT-026060,CUST-09423,2025-08-10,Technical Bug,Urgent,1
TKT-026061,CUST-09127,2026-03-09,Technical Bug,Medium,1
TKT-026062,CUST-03115,2026-05-18,Feature Request,Medium,4
TKT-026063,CUST-02319,2026-06-13,Billing,Urgent,10
TKT-026064,CUST-09751,2026-02-28,Technical Bug,Medium,0
TKT-026065,CUST-05784,2025-12-15,Technical Bug,Low,4
TKT-026066,CUST-06437,2026-03-25,Onboarding,Medium,0
TKT-026067,CUST-08804,2026-06-18,Billing,Low,0
TKT-026068,CUST-02268,2026-05-23,Technical Bug,Medium,2
TKT-026069,CUST-05171,2025-10-19,Feature Request,Low,2
TKT-026070,CUST-03098,2026-05-04,Feature Request,High,0
TKT-026071,CUST-00298,2025-08-13,Onboarding,Low,5
TKT-026072,CUST-08025,2025-11-24,Billing,Low,0
TKT-026073,CUST-02970,2025-12-16,Onboarding,High,1
TKT-026074,CUST-06972,2026-04-08,Technical Bug,High,0
TKT-026075,CUST-10427,2025-07-06,Technical Bug,Medium,0
TKT-026076,CUST-09925,2025-10-24,Feature Request,Low,0
TKT-026077,CUST-07899,2025-10-24,Onboarding,High,1
TKT-026078,CUST-09607,2025-07-22,Technical Bug,Medium,0
TKT-026079,CUST-10331,2026-03-16,Feature Request,Low,1
TKT-026080,CUST-05731,2026-02-20,Billing,Medium,4
TKT-026081,CUST-00817,2025-09-26,Billing,High,3
TKT-026082,CUST-04454,2025-10-04,Billing,Low,4
TKT-026083,CUST-02399,2025-12-04,Onboarding,Medium,1
TKT-026084,CUST-04763,2026-01-11,Feature Request,Low,5
TKT-026085,CUST-03950,2025-08-09,Feature Request,Low,0
TKT-026086,CUST-07451,2026-02-15,Feature Request,High,2
TKT-026087,CUST-01658,2026-01-21,Technical Bug,Urgent,0
TKT-026088,CUST-11955,2026-01-26,Feature Request,Medium,2
TKT-026089,CUST-07009,2026-03-18,Feature Request,Medium,3
TKT-026090,CUST-08025,2025-11-13,Technical Bug,High,0
TKT-026091,CUST-10151,2026-04-11,Technical Bug,High,0
TKT-026092,CUST-06114,2025-07-19,Billing,Low,1
TKT-026093,CUST-10283,2026-05-03,Feature Request,Low,0
TKT-026094,CUST-08444,2025-07-10,Billing,Low,0
TKT-026095,CUST-00837,2026-01-12,Onboarding,Medium,0
TKT-026096,CUST-08055,2026-03-19,Billing,Low,10
TKT-026097,CUST-04546,2026-02-13,Billing,Medium,4
TKT-026098,CUST-08602,2025-07-01,Onboarding,Low,1
TKT-026099,CUST-09009,2026-03-21,Technical Bug,High,2
TKT-026100,CUST-10739,2026-06-23,Onboarding,Low,0
TKT-026101,CUST-02825,2025-09-23,Technical Bug,Low,0
TKT-026102,CUST-01205,2026-05-14,Technical Bug,Medium,0
TKT-026103,CUST-11267,2025-07-29,Feature Request,Low,0
TKT-026104,CUST-00239,2025-07-24,Technical Bug,Medium,1
TKT-026105,CUST-05119,2025-07-09,Billing,High,0
TKT-026106,CUST-06968,2026-03-07,Feature Request,Urgent,0
TKT-026107,CUST-04851,2026-03-03,Billing,Urgent,0
TKT-026108,CUST-08467,2026-06-13,Feature Request,Low,0
TKT-026109,CUST-09358,2025-11-18,Onboarding,Medium,5
TKT-026110,CUST-02287,2025-12-19,Feature Request,High,1
TKT-026111,CUST-03572,2025-07-13,Billing,High,0
TKT-026112,CUST-01019,2026-05-27,Technical Bug,Low,0
TKT-026113,CUST-05531,2026-06-15,Onboarding,Low,4
TKT-026114,CUST-07856,2026-01-14,Feature Request,Low,0
TKT-026115,CUST-10227,2025-08-25,Technical Bug,Low,2
TKT-026116,CUST-09506,2025-09-24,Technical Bug,Low,0
TKT-026117,CUST-11495,2025-09-20,Onboarding,Medium,1
TKT-026118,CUST-08099,2025-08-30,Feature Request,High,0
TKT-026119,CUST-10115,2026-04-29,Billing,Low,0
TKT-026120,CUST-04089,2026-01-05,Onboarding,Low,0
TKT-026121,CUST-10827,2026-06-20,Feature Request,Low,5
TKT-026122,CUST-06114,2025-09-16,Technical Bug,Medium,6
TKT-026123,CUST-05111,2025-09-12,Billing,Medium,2
TKT-026124,CUST-08275,2026-05-01,Billing,Medium,1
TKT-026125,CUST-11302,2025-08-01,Onboarding,High,0
TKT-026126,CUST-07820,2025-11-02,Technical Bug,Medium,1
TKT-026127,CUST-01847,2026-02-21,Feature Request,Medium,1
TKT-026128,CUST-10282,2025-08-29,Technical Bug,Medium,1
TKT-026129,CUST-07969,2026-05-04,Billing,Medium,0
TKT-026130,CUST-11106,2026-06-13,Onboarding,Medium,1
TKT-026131,CUST-07677,2025-09-22,Billing,Low,3
TKT-026132,CUST-01698,2025-07-01,Billing,Low,1
TKT-026133,CUST-00402,2026-03-16,Billing,Medium,0
TKT-026134,CUST-10360,2026-05-27,Technical Bug,Medium,1
TKT-026135,CUST-10045,2025-10-10,Feature Request,Medium,2
TKT-026136,CUST-03421,2025-11-11,Technical Bug,Low,4
TKT-026137,CUST-08327,2025-12-20,Technical Bug,Low,3
TKT-026138,CUST-02646,2025-12-27,Feature Request,Low,2
TKT-026139,CUST-08151,2026-02-23,Onboarding,Medium,3
TKT-026140,CUST-11335,2025-12-05,Feature Request,High,0
TKT-026141,CUST-07791,2025-09-06,Feature Request,Medium,5
TKT-026142,CUST-11063,2025-07-29,Feature Request,Urgent,0
TKT-026143,CUST-01422,2026-05-28,Technical Bug,Low,1
TKT-026144,CUST-03176,2026-06-16,Feature Request,Medium,1
TKT-026145,CUST-11195,2025-12-09,Billing,High,2
TKT-026146,CUST-03803,2026-03-20,Technical Bug,Medium,3
TKT-026147,CUST-07382,2026-01-28,Onboarding,Medium,2
TKT-026148,CUST-05980,2026-06-15,Feature Request,Low,3
TKT-026149,CUST-07331,2025-07-24,Billing,High,2
TKT-026150,CUST-00626,2025-08-14,Feature Request,Low,0
TKT-026151,CUST-11958,2026-06-16,Onboarding,Medium,5
TKT-026152,CUST-09509,2025-11-18,Technical Bug,Low,1
TKT-026153,CUST-01065,2026-04-04,Feature Request,High,0
TKT-026154,CUST-07021,2026-04-30,Billing,Urgent,0
TKT-026155,CUST-00813,2026-02-10,Feature Request,Medium,0
TKT-026156,CUST-10693,2026-03-03,Billing,Low,1
TKT-026157,CUST-08373,2026-04-07,Billing,Low,2
TKT-026158,CUST-03804,2026-05-06,Technical Bug,High,0
TKT-026159,CUST-05001,2026-06-17,Feature Request,Low,1
TKT-026160,CUST-00957,2025-11-08,Onboarding,Low,0
TKT-026161,CUST-03781,2025-08-12,Billing,High,1
TKT-026162,CUST-01965,2025-08-08,Technical Bug,Medium,0
TKT-026163,CUST-11095,2025-10-11,Feature Request,Medium,1
TKT-026164,CUST-07168,2025-10-05,Billing,Medium,0
TKT-026165,CUST-06616,2025-09-13,Billing,Medium,0
TKT-026166,CUST-02495,2025-10-04,Feature Request,Low,3
TKT-026167,CUST-09168,2025-12-02,Billing,High,3
TKT-026168,CUST-07792,2025-08-14,Onboarding,Urgent,1
TKT-026169,CUST-11988,2026-03-04,Technical Bug,Medium,1
TKT-026170,CUST-03621,2026-01-11,Feature Request,Medium,2
TKT-026171,CUST-10631,2026-06-07,Feature Request,Medium,5
